   BENCHMARK INFORMATION
benchmark definition:    /u/wel2vw/cpa-cegar.xml
name:                    cpa-cegar
run sets:                sv-comp18
date:                    Wed, 2021-09-22 16:01:03 EDT
tool:                    CPAchecker 1.9
tool executable:         ./cpa.sh
options:                 -valueAnalysis-Cegar -heap 10000M -benchmark -timelimit 900s
resource limits:
- memory:                15000.0 MB
- time:                  900 s
- cpu cores:             8
hardware requirements:
- cpu cores:             8
- memory:                15000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    doppio03
os:                      Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17
cpu:                     Intel Xeon Gold 6130 CPU @ 2.10GHz
- cores:                 64
- max frequency:         3700.0 MHz
- turbo boost enabled:   True
ram:                     134655.91808 MB
------------------------------------------------------------



sv-comp18
Run set 1 of 1 with options '-valueAnalysis-Cegar -heap 10000M -benchmark -timelimit 900s' and propertyfile 'None'

inputfile                                                                                                                                                                                                        status                    cpu time   wall time        host
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--isp1760--isp1760.ko-entry_point_true-unreach-call.cil.out.c                                                                                           true                         16.56        4.25        None
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--misc--ftdi-elan.ko-entry_point_true-unreach-call.cil.out.c                                                                                            TIMEOUT                     960.17      237.24        None
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--serial--digi_acceleport.ko-entry_point_true-unreach-call.cil.out.c                                                                                    true                         61.21       33.95        None
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--serial--io_edgeport.ko-entry_point_true-unreach-call.cil.out.c                                                                                        TIMEOUT                     910.04      656.42        None
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--serial--mos7840.ko-entry_point_true-unreach-call.cil.out.c                                                                                            true                         76.70       40.89        None
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--storage--uas.ko-entry_point_true-unreach-call.cil.out.c                                                                                               true                         89.23       44.68        None
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--vfio--pci--vfio-pci.ko-entry_point_true-unreach-call.cil.out.c                                                                                             true                         68.25       27.11        None
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--video--fbdev--aty--radeonfb.ko-entry_point_true-unreach-call.cil.out.c                                                                                     true                         33.34       16.49        None
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--video--fbdev--via--viafb.ko-entry_point_true-unreach-call.cil.out.c                                                                                        ERROR (recursion)            11.46        2.93        None
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--xen--xen-pciback--xen-pciback.ko-entry_point_true-unreach-call.cil.out.c                                                                                   ERROR (recursion)             9.26        2.53        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-xen-netfront_false-unreach-call.cil.c                                                                                                  TIMEOUT                     902.19      629.21        None
ldv-challenges/linux-3.14__complex_emg__linux-usb-dev__drivers-media-usb-hdpvr-hdpvr_false-unreach-call.cil.c                                                                                                    TIMEOUT                     905.94      450.17        None
ldv-challenges/linux-3.14__linux-alloc-spinlock__drivers-net-xen-netfront_false-unreach-call.cil.c                                                                                                               unknown                     533.77      413.33        None
ldv-challenges/linux-3.14__linux-kernel-locking-spinlock__drivers-net-ethernet-ti-tlan_false-unreach-call.cil.c                                                                                                  TIMEOUT                     911.25      427.27        None
ldv-challenges/linux-3.8-rc1-32_7a-drivers--net--ethernet--broadcom--bnx2x--bnx2x.ko-ldv_main3_sequence_infinite_withcheck_stateful_false-unreach-call.cil.out.c                                                 ERROR (recursion)            40.98       12.41        None
ldv-challenges/linux-3.8-rc1-32_7a-drivers--usb--core--usbcore.ko-ldv_main11_sequence_infinite_withcheck_stateful_false-unreach-call.cil.out.c                                                                   false(unreach-call)          97.63       73.72        None
ldv-challenges/linux-3.10-rc1-43_1a-bitvector-drivers--net--ethernet--broadcom--b44.ko--ldv_main0_true-unreach-call.cil.out.c                                                                                    true                         13.48        3.52        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-dvb-core-dvb-core_true-unreach-call.cil.c                                                                                            ERROR (recursion)            14.69        3.78        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-pci-bt8xx-bttv_true-unreach-call.cil.c                                                                                               TIMEOUT                     931.32      341.67        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-pci-zoran-zr36067_true-unreach-call.cil.c                                                                                            TIMEOUT                     920.28      468.41        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-rc-imon_true-unreach-call.cil.c                                                                                                      TIMEOUT                     901.69      594.38        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-usb-dvb-usb-dvb-usb-cxusb_true-unreach-call.cil.c                                                                                    TIMEOUT                     901.80      771.25        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-usb-dvb-usb-dvb-usb-dib0700_true-unreach-call.cil.c                                                                                  TIMEOUT                     901.92      802.26        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-usb-dvb-usb-dvb-usb-dw2102_true-unreach-call.cil.c                                                                                   TIMEOUT                     901.58      847.97        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-usb-gspca-gspca_topro_true-unreach-call.cil.c                                                                                        true                         20.11        5.21        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-media-usb-tm6000-tm6000_true-unreach-call.cil.c                                                                                            TIMEOUT                     904.21      490.54        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-3com-3c59x_true-unreach-call.cil.c                                                                                            TIMEOUT                     902.95      511.92        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-amd-pcnet32_true-unreach-call.cil.c                                                                                           TIMEOUT                     960.46      305.72        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-atheros-alx-alx_true-unreach-call.cil.c                                                                                       TIMEOUT                     941.74      369.39        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-broadcom-tg3_true-unreach-call.cil.c                                                                                          ERROR (recursion)            21.10        5.45        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-chelsio-cxgb3-cxgb3_true-unreach-call.cil.c                                                                                   ERROR (recursion)            41.71       18.76        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-dec-tulip-uli526x_true-unreach-call.cil.c                                                                                     TIMEOUT                     905.30      289.66        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-emulex-benet-be2net_true-unreach-call.cil.c                                                                                   TIMEOUT                     904.30      596.49        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-intel-e1000-e1000_true-unreach-call.cil.c                                                                                     ERROR (recursion)            33.94       13.39        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-intel-e1000e-e1000e_true-unreach-call.cil.c                                                                                   ERROR (recursion)            25.37        6.73        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-intel-i40e-i40e_true-unreach-call.cil.c                                                                                       ERROR (recursion)           204.36      146.17        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-intel-igb-igb_true-unreach-call.cil.c                                                                                         ERROR (recursion)            20.37        5.18        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-intel-ixgb-ixgb_true-unreach-call.cil.c                                                                                       true                         86.93       55.07        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-intel-ixgbe-ixgbe_true-unreach-call.cil.c                                                                                     ERROR (recursion)            26.61        7.38        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-myricom-myri10ge-myri10ge_true-unreach-call.cil.c                                                                             ERROR (recursion)            34.12       13.93        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-natsemi-natsemi_true-unreach-call.cil.c                                                                                       true                         43.74       21.07        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-neterion-vxge-vxge_true-unreach-call.cil.c                                                                                    TIMEOUT                     903.66      644.89        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-nvidia-forcedeth_true-unreach-call.cil.c                                                                                      TIMEOUT                     902.12      314.91        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-renesas-sh_eth_true-unreach-call.cil.c                                                                                        ERROR (recursion)            12.31        3.35        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-sfc-sfc_true-unreach-call.cil.c                                                                                               ERROR (recursion)            34.61       10.34        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-sun-sunhme_true-unreach-call.cil.c                                                                                            TIMEOUT                     950.10      292.66        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-ti-tlan_true-unreach-call.cil.c                                                                                               ERROR (recursion)            16.52        4.36        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-via-via-velocity_true-unreach-call.cil.c                                                                                      TIMEOUT                     901.34      448.09        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-vmxnet3-vmxnet3_true-unreach-call.cil.c                                                                                                TIMEOUT                     911.51      424.46        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-wireless-ath-ath10k-ath10k_pci_true-unreach-call.cil.c                                                                                 ERROR (recursion)            85.08       44.65        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-wireless-libertas-libertas_true-unreach-call.cil.c                                                                                     TIMEOUT                     901.78      633.58        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-wireless-mwifiex-mwifiex_true-unreach-call.cil.c                                                                                       ERROR (recursion)            21.89        5.51        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-wireless-rndis_wlan_true-unreach-call.cil.c                                                                                            TIMEOUT                     903.62      653.22        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-wireless-rtl818x-rtl8180-rtl8180_true-unreach-call.cil.c                                                                               ERROR (recursion)            11.20        2.93        None
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-wireless-rtlwifi-rtl8192de-rtl8192de_true-unreach-call.cil.c                                                                           ERROR (recursion)            15.58        4.51        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-media-platform-vsp1-vsp1_true-unreach-call.cil.c                                                                                             TIMEOUT                     901.89      545.91        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-media-usb-gspca-gspca_topro_true-unreach-call.cil.c                                                                                          true                         32.09       13.29        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-can-mcp251x_true-unreach-call.cil.c                                                                                                      TIMEOUT                     917.66      454.56        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-ethernet-cadence-macb_true-unreach-call.cil.c                                                                                            TIMEOUT                     905.73      509.29        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-ethernet-ethoc_true-unreach-call.cil.c                                                                                                   unknown                     253.21      164.10        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-ethernet-intel-e1000e-e1000e_true-unreach-call.cil.c                                                                                     ERROR (recursion)            26.13        7.08        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-ethernet-intel-igb-igb_true-unreach-call.cil.c                                                                                           ERROR (recursion)            20.48        5.26        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-ethernet-intel-ixgbe-ixgbe_true-unreach-call.cil.c                                                                                       ERROR (recursion)            26.82        7.41        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-ethernet-neterion-s2io_true-unreach-call.cil.c                                                                                           TIMEOUT                     951.46      270.65        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-ethernet-neterion-vxge-vxge_true-unreach-call.cil.c                                                                                      TIMEOUT                     961.08      239.55        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-ethernet-nvidia-forcedeth_true-unreach-call.cil.c                                                                                        TIMEOUT                     961.10      265.76        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-ethernet-smsc-smsc911x_true-unreach-call.cil.c                                                                                           TIMEOUT                     901.18      467.78        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-ethernet-stmicro-stmmac-stmmac_true-unreach-call.cil.c                                                                                   ERROR (recursion)            15.30        4.05        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-vmxnet3-vmxnet3_true-unreach-call.cil.c                                                                                                  TIMEOUT                     962.85      237.14        None
ldv-challenges/linux-3.14__complex_emg__linux-drivers-clk1__drivers-net-wireless-ath-ath10k-ath10k_pci_true-unreach-call.cil.c                                                                                   ERROR (recursion)            18.12        4.63        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-common-saa7146-saa7146_vv_true-unreach-call.cil.c                                                                              ERROR (recursion)            44.90       22.48        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-pci-bt8xx-bttv_true-unreach-call.cil.c                                                                                         TIMEOUT                     902.37      439.73        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-pci-cx25821-cx25821_true-unreach-call.cil.c                                                                                    TIMEOUT                     910.05      468.87        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-pci-zoran-zr36067_true-unreach-call.cil.c                                                                                      TIMEOUT                     926.96      380.38        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-radio-radio-si476x_true-unreach-call.cil.c                                                                                     TIMEOUT                     904.75      520.80        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-usb-dvb-usb-dvb-usb-cxusb_true-unreach-call.cil.c                                                                              TIMEOUT                     902.91      775.73        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-usb-dvb-usb-dvb-usb-dib0700_true-unreach-call.cil.c                                                                            TIMEOUT                     902.35      823.66        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-usb-dvb-usb-dvb-usb-dw2102_true-unreach-call.cil.c                                                                             TIMEOUT                     902.02      822.48        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-usb-dvb-usb-dvb-usb-m920x_true-unreach-call.cil.c                                                                              TIMEOUT                     901.14      806.22        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-usb-dvb-usb-v2-dvb-usb-mxl111sf_true-unreach-call.cil.c                                                                        TIMEOUT                     904.39      699.34        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-usb-gspca-gspca_topro_true-unreach-call.cil.c                                                                                  true                         34.78       14.76        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-media-usb-tm6000-tm6000_true-unreach-call.cil.c                                                                                      TIMEOUT                     903.00      560.00        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-broadcom-bnx2_true-unreach-call.cil.c                                                                                   TIMEOUT                     901.76      809.72        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-chelsio-cxgb3-cxgb3_true-unreach-call.cil.c                                                                             ERROR (recursion)            26.56        6.99        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-emulex-benet-be2net_true-unreach-call.cil.c                                                                             TIMEOUT                     905.31      594.26        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-intel-e1000e-e1000e_true-unreach-call.cil.c                                                                             ERROR (recursion)            26.90        7.42        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-intel-i40e-i40e_true-unreach-call.cil.c                                                                                 ERROR (recursion)           135.23       90.74        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-intel-igb-igb_true-unreach-call.cil.c                                                                                   ERROR (recursion)            22.14        5.70        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-intel-ixgbe-ixgbe_true-unreach-call.cil.c                                                                               ERROR (recursion)            25.87        7.38        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-neterion-s2io_true-unreach-call.cil.c                                                                                   TIMEOUT                     956.30      274.51        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-neterion-vxge-vxge_true-unreach-call.cil.c                                                                              TIMEOUT                     960.54      247.78        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-nvidia-forcedeth_true-unreach-call.cil.c                                                                                TIMEOUT                     960.77      268.51        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-realtek-r8169_true-unreach-call.cil.c                                                                                   ERROR (recursion)            16.71        4.31        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-ethernet-sfc-sfc_true-unreach-call.cil.c                                                                                         ERROR (recursion)            36.17       10.81        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-usb-asix_true-unreach-call.cil.c                                                                                                 TIMEOUT                     921.51      456.35        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-vmxnet3-vmxnet3_true-unreach-call.cil.c                                                                                          TIMEOUT                     966.05      233.41        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-wireless-ath-ath10k-ath10k_pci_true-unreach-call.cil.c                                                                           ERROR (recursion)            16.88        4.31        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-wireless-b43legacy-b43legacy_true-unreach-call.cil.c                                                                             TIMEOUT                     905.05      493.99        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-mutex__drivers-net-wireless-rndis_wlan_true-unreach-call.cil.c                                                                                      TIMEOUT                     907.93      417.40        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-common-saa7146-saa7146_vv_true-unreach-call.cil.c                                                                           ERROR (recursion)            13.35        3.44        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-pci-bt8xx-bttv_true-unreach-call.cil.c                                                                                      TIMEOUT                     904.11      753.63        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-pci-cx25821-cx25821_true-unreach-call.cil.c                                                                                 TIMEOUT                     905.27      553.58        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-pci-cx88-cx8800_true-unreach-call.cil.c                                                                                     TIMEOUT                     927.06      383.62        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-pci-saa7134-saa7134_true-unreach-call.cil.c                                                                                 TIMEOUT                     953.67      315.56        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-pci-zoran-zr36067_true-unreach-call.cil.c                                                                                   TIMEOUT                     911.96      575.51        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-media-usb-gspca-gspca_topro_true-unreach-call.cil.c                                                                               true                         36.70       16.18        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-can-softing-softing_true-unreach-call.cil.c                                                                                   true                        167.42       83.43        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-3com-3c59x_true-unreach-call.cil.c                                                                                   TIMEOUT                     904.28      573.13        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-amd-pcnet32_true-unreach-call.cil.c                                                                                  TIMEOUT                     915.78      502.60        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-atheros-alx-alx_true-unreach-call.cil.c                                                                              TIMEOUT                     908.01      404.30        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-broadcom-b44_true-unreach-call.cil.c                                                                                 TIMEOUT                     913.05      504.33        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-broadcom-tg3_true-unreach-call.cil.c                                                                                 ERROR (recursion)            54.24       30.03        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-calxeda-xgmac_true-unreach-call.cil.c                                                                                TIMEOUT                     950.77      373.92        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-chelsio-cxgb3-cxgb3_true-unreach-call.cil.c                                                                          ERROR (recursion)            35.76       13.70        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-chelsio-cxgb4vf-cxgb4vf_true-unreach-call.cil.c                                                                      TIMEOUT                     903.68      652.27        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-dec-tulip-de4x5_true-unreach-call.cil.c                                                                              ERROR (recursion)            14.37        3.61        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-dec-tulip-dmfe_true-unreach-call.cil.c                                                                               true                         76.71       39.05        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-dec-tulip-tulip_true-unreach-call.cil.c                                                                              TIMEOUT                     903.14      620.18        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-dec-tulip-uli526x_true-unreach-call.cil.c                                                                            true                         54.41       26.40        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-emulex-benet-be2net_true-unreach-call.cil.c                                                                          TIMEOUT                     905.15      479.05        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-intel-e1000e-e1000e_true-unreach-call.cil.c                                                                          ERROR (recursion)            27.35        7.41        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-intel-i40e-i40e_true-unreach-call.cil.c                                                                              ERROR (recursion)            18.77        4.80        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-intel-igb-igb_true-unreach-call.cil.c                                                                                ERROR (recursion)            21.23        5.48        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-intel-igbvf-igbvf_true-unreach-call.cil.c                                                                            ERROR (recursion)            12.27        3.15        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-intel-ixgbe-ixgbe_true-unreach-call.cil.c                                                                            ERROR (recursion)            28.52        7.92        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-marvell-sky2_true-unreach-call.cil.c                                                                                 TIMEOUT                     902.21      691.80        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-natsemi-natsemi_true-unreach-call.cil.c                                                                              true                        248.66      100.64        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-neterion-vxge-vxge_true-unreach-call.cil.c                                                                           TIMEOUT                     902.07      639.03        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-nvidia-forcedeth_true-unreach-call.cil.c                                                                             TIMEOUT                     909.84      297.61        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-oki-semi-pch_gbe-pch_gbe_true-unreach-call.cil.c                                                                     TIMEOUT                     948.86      322.77        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-qlogic-netxen-netxen_nic_true-unreach-call.cil.c                                                                     ERROR (recursion)            15.75        4.14        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-renesas-sh_eth_true-unreach-call.cil.c                                                                               ERROR (recursion)            13.18        3.47        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-sfc-sfc_true-unreach-call.cil.c                                                                                      ERROR (recursion)            37.29       11.26        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-stmicro-stmmac-stmmac_true-unreach-call.cil.c                                                                        ERROR (recursion)            20.70        5.24        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-sun-cassini_true-unreach-call.cil.c                                                                                  TIMEOUT                     901.51      806.68        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-sun-niu_true-unreach-call.cil.c                                                                                      TIMEOUT                     902.39      787.11        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-via-via-rhine_true-unreach-call.cil.c                                                                                true                        101.75       54.55        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-via-via-velocity_true-unreach-call.cil.c                                                                             TIMEOUT                     938.33      330.33        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-vmxnet3-vmxnet3_true-unreach-call.cil.c                                                                                       TIMEOUT                     907.34      300.32        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-wireless-b43legacy-b43legacy_true-unreach-call.cil.c                                                                          TIMEOUT                     905.94      649.90        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-wireless-hostap-hostap_true-unreach-call.cil.c                                                                                ERROR (recursion)            17.66        4.58        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-wireless-libertas-libertas_true-unreach-call.cil.c                                                                            TIMEOUT                     903.69      698.68        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-wireless-mwifiex-mwifiex_true-unreach-call.cil.c                                                                              TIMEOUT                     905.78      812.59        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-wireless-rndis_wlan_true-unreach-call.cil.c                                                                                   TIMEOUT                     904.25      344.51        None
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-wireless-rtl818x-rtl8180-rtl8180_true-unreach-call.cil.c                                                                      ERROR (recursion)            11.99        3.11        None
