   BENCHMARK INFORMATION
benchmark definition:    /u/wel2vw/cpa-bmc-kInd.xml
name:                    cpa-bmc-kInd
run sets:                sv-comp18
date:                    Wed, 2021-09-22 15:58:45 EDT
tool:                    CPAchecker 1.9
tool executable:         ./cpa.sh
options:                 -bmc-induction -heap 10000M -benchmark -timelimit 900s
resource limits:
- memory:                15000.0 MB
- time:                  900 s
- cpu cores:             8
hardware requirements:
- cpu cores:             8
- memory:                15000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    doppio02
os:                      Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17
cpu:                     Intel Xeon Gold 6130 CPU @ 2.10GHz
- cores:                 64
- max frequency:         3700.0 MHz
- turbo boost enabled:   True
ram:                     134655.91808 MB
------------------------------------------------------------



sv-comp18
Run set 1 of 1 with options '-bmc-induction -heap 10000M -benchmark -timelimit 900s' and propertyfile 'None'

inputfile                                                                                                                                                                                                        status                    cpu time   wall time        host
float-benchs/filter_iir_true-unreach-call.c                                                                                                                                                                      TIMEOUT                     901.44      897.93        None
float-benchs/float_double_true-unreach-call_true-termination.c                                                                                                                                                   true                          3.98        1.45        None
float-benchs/image_filter_true-unreach-call.c                                                                                                                                                                    TIMEOUT                     910.07      868.65        None
float-benchs/interpolation2_true-unreach-call_true-termination.c                                                                                                                                                 true                         20.30       15.41        None
float-benchs/interpolation_true-unreach-call_true-termination.c                                                                                                                                                  true                         14.28        9.31        None
float-benchs/inv_sqrt_Quake_true-unreach-call_true-termination.c                                                                                                                                                 true                          5.91        2.41        None
float-benchs/inv_square_int_true-unreach-call_true-termination.c                                                                                                                                                 true                          4.27        1.50        None
float-benchs/inv_square_true-unreach-call_true-termination.c                                                                                                                                                     true                          4.53        1.53        None
float-benchs/loop_true-unreach-call.c                                                                                                                                                                            TIMEOUT                     901.13      888.69        None
float-benchs/mea8000_true-unreach-call.c                                                                                                                                                                         TIMEOUT                     903.49      409.70        None
float-benchs/nan_double_range_true-unreach-call_true-termination.c                                                                                                                                               true                          4.01        1.46        None
float-benchs/nan_float_range_true-unreach-call_true-termination.c                                                                                                                                                true                          3.90        1.44        None
float-benchs/rlim_exit_true-unreach-call_true-termination.c                                                                                                                                                      TIMEOUT                     900.76      432.05        None
float-benchs/rlim_invariant_true-unreach-call_true-termination.c                                                                                                                                                 true                          8.71        2.28        None
float-benchs/sin_interpolated_bigrange_loose_true-unreach-call_true-termination.c                                                                                                                                TIMEOUT                     900.86      896.62        None
float-benchs/sin_interpolated_bigrange_tight_true-unreach-call_true-termination.c                                                                                                                                TIMEOUT                     900.87      896.82        None
float-benchs/sin_interpolated_index_true-unreach-call_true-termination.c                                                                                                                                         TIMEOUT                     900.78      896.50        None
float-benchs/sin_interpolated_negation_true-unreach-call.c                                                                                                                                                       TIMEOUT                     901.86      887.82        None
float-benchs/sin_interpolated_smallrange_true-unreach-call.c                                                                                                                                                     TIMEOUT                     903.05      887.72        None
float-benchs/sqrt_Householder_constant_true-unreach-call.c                                                                                                                                                       TIMEOUT                     902.59      897.62        None
float-benchs/sqrt_Householder_interval_true-unreach-call.c                                                                                                                                                       TIMEOUT                     901.05      897.39        None
float-benchs/sqrt_Householder_pseudoconstant_true-unreach-call.c                                                                                                                                                 TIMEOUT                     902.05      898.20        None
float-benchs/sqrt_Newton_pseudoconstant_true-unreach-call.c                                                                                                                                                      TIMEOUT                     901.75      896.56        None
float-benchs/sqrt_biNewton_pseudoconstant_true-unreach-call.c                                                                                                                                                    TIMEOUT                     902.34      897.28        None
float-benchs/sqrt_poly_true-unreach-call_true-termination.c                                                                                                                                                      true                         30.17       27.06        None
float-benchs/water_pid_true-unreach-call_true-termination.c                                                                                                                                                      TIMEOUT                     901.77      887.06        None
float-benchs/zonotope_2_true-unreach-call_true-termination.c                                                                                                                                                     TIMEOUT                     900.33      433.07        None
float-benchs/zonotope_3_true-unreach-call_true-termination.c                                                                                                                                                     true                         11.01        2.82        None
float-benchs/zonotope_loose_true-unreach-call_true-termination.c                                                                                                                                                 true                          5.53        2.27        None
float-benchs/zonotope_tight_true-unreach-call_true-termination.c                                                                                                                                                 true                          5.63        2.25        None
floats-esbmc-regression/Double_div_true-unreach-call.i                                                                                                                                                           true                          5.69        2.66        None
floats-esbmc-regression/Float_div_true-unreach-call.i                                                                                                                                                            true                          4.93        1.92        None
floats-esbmc-regression/ceil_nondet_true-unreach-call.i                                                                                                                                                          ERROR                         6.44        1.98        None
floats-esbmc-regression/ceil_true-unreach-call.i                                                                                                                                                                 true                          5.37        1.75        None
floats-esbmc-regression/copysign_true-unreach-call.i                                                                                                                                                             true                          5.54        1.80        None
floats-esbmc-regression/digits_for_true-unreach-call.i                                                                                                                                                           TIMEOUT                     902.17      435.96        None
floats-esbmc-regression/digits_while_true-unreach-call.i                                                                                                                                                         TIMEOUT                     902.24      438.51        None
floats-esbmc-regression/fabs_true-unreach-call.i                                                                                                                                                                 true                          5.68        1.78        None
floats-esbmc-regression/fdim_true-unreach-call.i                                                                                                                                                                 true                          5.65        1.71        None
floats-esbmc-regression/floor_nondet_true-unreach-call.i                                                                                                                                                         ERROR                         6.32        1.93        None
floats-esbmc-regression/floor_true-unreach-call.i                                                                                                                                                                true                          5.59        1.81        None
floats-esbmc-regression/fmax_true-unreach-call.i                                                                                                                                                                 true                          5.41        1.69        None
floats-esbmc-regression/fmin_true-unreach-call.i                                                                                                                                                                 true                          5.57        1.85        None
floats-esbmc-regression/fmod2_true-unreach-call.i                                                                                                                                                                true                          9.98        4.90        None
floats-esbmc-regression/fmod3_true-unreach-call.i                                                                                                                                                                true                          9.98        4.97        None
floats-esbmc-regression/fmod_true-unreach-call.i                                                                                                                                                                 true                          5.50        1.69        None
floats-esbmc-regression/isgreater_true-unreach-call.i                                                                                                                                                            true                          5.43        1.75        None
floats-esbmc-regression/isgreaterequal_true-unreach-call.i                                                                                                                                                       true                          5.58        1.84        None
floats-esbmc-regression/isless_true-unreach-call.i                                                                                                                                                               true                          5.68        1.71        None
floats-esbmc-regression/islessequal_true-unreach-call.i                                                                                                                                                          true                          5.77        1.77        None
floats-esbmc-regression/islessgreater_true-unreach-call.i                                                                                                                                                        true                          5.38        1.64        None
floats-esbmc-regression/isunordered_true-unreach-call.i                                                                                                                                                          true                          5.85        1.83        None
floats-esbmc-regression/lrint_true-unreach-call.i                                                                                                                                                                ERROR                         7.06        2.03        None
floats-esbmc-regression/modf_true-unreach-call.i                                                                                                                                                                 true                          6.33        1.85        None
floats-esbmc-regression/nan_true-unreach-call.i                                                                                                                                                                  true                          5.27        1.64        None
floats-esbmc-regression/nearbyint2_true-unreach-call.i                                                                                                                                                           ERROR                         7.37        2.19        None
floats-esbmc-regression/nearbyint_true-unreach-call.i                                                                                                                                                            ERROR                         9.03        2.60        None
floats-esbmc-regression/remainder_true-unreach-call.i                                                                                                                                                            true                          5.89        1.76        None
floats-esbmc-regression/rint2_true-unreach-call.i                                                                                                                                                                ERROR                         7.23        2.06        None
floats-esbmc-regression/rint_true-unreach-call.i                                                                                                                                                                 ERROR                         9.13        2.57        None
floats-esbmc-regression/round_nondet_true-unreach-call.i                                                                                                                                                         ERROR                         6.53        1.91        None
floats-esbmc-regression/round_true-unreach-call.i                                                                                                                                                                true                          5.75        1.75        None
floats-esbmc-regression/rounding_functions_true-unreach-call.i                                                                                                                                                   true                          6.45        1.86        None
floats-esbmc-regression/trunc_nondet_2_true-unreach-call.i                                                                                                                                                       true                          8.22        3.41        None
floats-esbmc-regression/trunc_nondet_true-unreach-call.i                                                                                                                                                         ERROR                         6.28        1.87        None
floats-esbmc-regression/trunc_true-unreach-call.i                                                                                                                                                                true                          5.66        1.74        None
floats-esbmc-regression/Double_div_bad_false-unreach-call.i                                                                                                                                                      TIMEOUT                     901.50      896.40        None
floats-esbmc-regression/Float_div_bad_false-unreach-call.i                                                                                                                                                       TIMEOUT                     901.13      892.65        None
floats-esbmc-regression/digits_bad_for_false-unreach-call.i                                                                                                                                                      TIMEOUT                     902.21      436.26        None
floats-esbmc-regression/digits_bad_while_false-unreach-call.i                                                                                                                                                    TIMEOUT                     902.00      438.60        None
heap-manipulation/bubble_sort_linux_false-unreach-call_false-valid-memcleanup.i                                                                                                                                  TIMEOUT                     900.83      861.99        None
heap-manipulation/dll_of_dll_false-unreach-call_false-valid-memcleanup.i                                                                                                                                         ERROR (recursion)             6.56        2.10        None
heap-manipulation/merge_sort_false-unreach-call_false-valid-memcleanup.i                                                                                                                                         false(unreach-call)          60.56       27.40        None
heap-manipulation/sll_to_dll_rev_false-unreach-call_false-valid-memcleanup.i                                                                                                                                     false(unreach-call)           7.61        2.16        None
heap-manipulation/tree_false-unreach-call_false-valid-deref.i                                                                                                                                                    false(unreach-call)          14.53        3.56        None
heap-manipulation/tree_false-unreach-call_false-valid-memcleanup.i                                                                                                                                               false(unreach-call)          13.59        3.46        None
heap-manipulation/bubble_sort_linux_true-unreach-call_true-valid-memsafety.i                                                                                                                                     TIMEOUT                     901.08      873.74        None
heap-manipulation/dancing_true-unreach-call_false-valid-memtrack.i                                                                                                                                               ERROR (recursion)             5.44        1.81        None
heap-manipulation/dll_of_dll_true-unreach-call_true-valid-memsafety.i                                                                                                                                            ERROR (recursion)             6.10        2.03        None
heap-manipulation/merge_sort_true-unreach-call_true-valid-memsafety.i                                                                                                                                            TIMEOUT                     908.20      748.69        None
heap-manipulation/sll_to_dll_rev_true-unreach-call_true-valid-memsafety.i                                                                                                                                        TIMEOUT                     902.71      866.41        None
heap-manipulation/tree_true-unreach-call.i                                                                                                                                                                       false(unreach-call)          14.56        3.65        None
list-properties/alternating_list_false-unreach-call_false-valid-memcleanup.i                                                                                                                                     false(unreach-call)           8.56        2.36        None
list-properties/list_false-unreach-call_false-valid-memcleanup.i                                                                                                                                                 false(unreach-call)           9.22        2.48        None
list-properties/list_flag_false-unreach-call_false-valid-memcleanup.i                                                                                                                                            false(unreach-call)           8.20        2.20        None
list-properties/list_search_false-unreach-call_false-valid-memcleanup.i                                                                                                                                          false(unreach-call)           5.61        1.76        None
list-properties/simple_false-unreach-call_false-valid-memcleanup.i                                                                                                                                               false(unreach-call)           7.27        2.11        None
list-properties/splice_false-unreach-call_false-valid-memcleanup.i                                                                                                                                               false(unreach-call)          11.78        2.90        None
list-properties/alternating_list_true-unreach-call_true-valid-memsafety.i                                                                                                                                        TIMEOUT                     901.94      877.52        None
list-properties/list_flag_true-unreach-call_false-valid-memtrack.i                                                                                                                                               TIMEOUT                     901.72      884.33        None
list-properties/list_search_true-unreach-call_false-valid-memcleanup.i                                                                                                                                           false(unreach-call)           7.04        2.08        None
list-properties/list_true-unreach-call_false-valid-memtrack.i                                                                                                                                                    TIMEOUT                     901.31      867.91        None
list-properties/simple_built_from_end_true-unreach-call_false-valid-memtrack.i                                                                                                                                   TIMEOUT                     901.84      887.03        None
list-properties/simple_true-unreach-call_false-valid-memtrack.i                                                                                                                                                  TIMEOUT                     901.74      884.82        None
list-properties/splice_true-unreach-call_false-valid-memtrack.i                                                                                                                                                  TIMEOUT                     902.62      872.65        None
ldv-regression/1_3_true-termination.c_false-unreach-call.i                                                                                                                                                       false(unreach-call)           4.36        1.61        None
ldv-regression/alt_test_true-termination.c_false-unreach-call.i                                                                                                                                                  false(unreach-call)           5.63        1.72        None
ldv-regression/callfpointer_true-termination.c_false-unreach-call.i                                                                                                                                              false(unreach-call)           4.23        1.47        None
ldv-regression/fo_test_true-termination.c_false-unreach-call.i                                                                                                                                                   false(unreach-call)           5.63        1.81        None
ldv-regression/mutex_lock_int_true-termination.c_false-unreach-call.i                                                                                                                                            false(unreach-call)           4.15        1.44        None
ldv-regression/mutex_lock_struct_true-termination.c_false-unreach-call.i                                                                                                                                         false(unreach-call)           4.26        1.54        None
ldv-regression/recursive_list_true-termination.c_false-unreach-call.i                                                                                                                                            false(unreach-call)           4.70        1.69        None
ldv-regression/rule57_ebda_blast_true-termination.c_false-unreach-call.i                                                                                                                                         false(unreach-call)           4.80        1.63        None
ldv-regression/rule60_list2_true-termination.c_false-unreach-call_1.i                                                                                                                                            false(unreach-call)           5.63        1.75        None
ldv-regression/stateful_check_false-unreach-call_false-termination.i                                                                                                                                             false(unreach-call)           8.30        2.18        None
ldv-regression/test_while_int_true-termination.c_false-unreach-call.i                                                                                                                                            false(unreach-call)           4.78        1.60        None
ldv-regression/test_while_int_true-termination.c_false-unreach-call_1.i                                                                                                                                          false(unreach-call)           4.83        1.59        None
ldv-regression/alias_of_return_2_true-termination.c_true-unreach-call.i                                                                                                                                          true                          3.92        1.38        None
ldv-regression/alias_of_return_2_true-termination.c_true-unreach-call_1.i                                                                                                                                        true                          3.87        1.40        None
ldv-regression/alias_of_return_true-termination.c_true-unreach-call.i                                                                                                                                            true                          4.06        1.38        None
ldv-regression/alias_of_return_true-termination.c_true-unreach-call_1.i                                                                                                                                          true                          3.95        1.43        None
ldv-regression/ex3_forlist_true-termination.c_true-unreach-call.i                                                                                                                                                true                         19.75        5.82        None
ldv-regression/just_assert_true-termination.c_true-unreach-call.i                                                                                                                                                true                          3.65        1.35        None
ldv-regression/mutex_lock_int_true-termination.c_true-unreach-call_1.i                                                                                                                                           true                          4.25        1.50        None
ldv-regression/mutex_lock_struct_true-termination.c_true-unreach-call_1.i                                                                                                                                        true                          4.38        1.56        None
ldv-regression/nested_structure_noptr_true-termination.c_true-unreach-call.i                                                                                                                                     true                          3.79        1.36        None
ldv-regression/nested_structure_noptr_true-unreach-call_true-termination.i                                                                                                                                       true                          3.87        1.36        None
ldv-regression/nested_structure_ptr_true-termination.c_true-unreach-call.i                                                                                                                                       true                          3.98        1.42        None
ldv-regression/nested_structure_ptr_true-unreach-call_true-termination.i                                                                                                                                         true                          4.01        1.46        None
ldv-regression/nested_structure_true-termination.c_true-unreach-call.i                                                                                                                                           true                          3.91        1.43        None
ldv-regression/nested_structure_true-unreach-call_true-termination.i                                                                                                                                             true                          3.90        1.39        None
ldv-regression/oomInt_true-termination.c_true-unreach-call.i                                                                                                                                                     true                          3.88        1.39        None
ldv-regression/oomInt_true-termination.c_true-unreach-call_1.i                                                                                                                                                   true                          3.87        1.40        None
ldv-regression/rule57_ebda_blast_true-termination.c_true-unreach-call_1.i                                                                                                                                        true                          4.57        1.53        None
ldv-regression/rule60_list2_true-termination.c_true-unreach-call.i                                                                                                                                               true                          5.29        1.80        None
ldv-regression/rule60_list_true-termination.c_true-unreach-call.i                                                                                                                                                true                          4.83        1.59        None
ldv-regression/sizeofparameters_test_true-termination.c_true-unreach-call.i                                                                                                                                      true                          4.50        1.49        None
ldv-regression/structure_assignment_true-termination.c_true-unreach-call.i                                                                                                                                       true                          4.05        1.40        None
ldv-regression/test_address_true-termination.c_true-unreach-call.i                                                                                                                                               true                          4.89        1.61        None
ldv-regression/test_cut_trace_true-termination.c_true-unreach-call.i                                                                                                                                             true                          3.94        1.37        None
ldv-regression/test_malloc-1_true-unreach-call_true-termination.i                                                                                                                                                true                          4.91        1.61        None
ldv-regression/test_malloc-2_true-unreach-call_true-termination.i                                                                                                                                                true                          5.15        1.73        None
ldv-regression/test_overflow_true-termination.c_true-unreach-call.i                                                                                                                                              true                          4.83        1.60        None
ldv-regression/test_union_cast-1_true-unreach-call_true-termination.i                                                                                                                                            true                          3.93        1.45        None
ldv-regression/test_union_cast-2_true-unreach-call_true-termination.i                                                                                                                                            true                          3.82        1.38        None
ldv-regression/test_union_cast_true-termination.c_true-unreach-call.i                                                                                                                                            true                          3.87        1.39        None
ldv-regression/test_union_cast_true-termination.c_true-unreach-call_1.i                                                                                                                                          true                          4.04        1.51        None
ldv-regression/test_union_true-termination.c_true-unreach-call.i                                                                                                                                                 true                          3.77        1.35        None
ldv-regression/test_union_true-termination.c_true-unreach-call_1.i                                                                                                                                               true                          3.92        1.43        None
ldv-regression/volatile_alias_true-termination.c_true-unreach-call.i                                                                                                                                             true                          3.94        1.40        None
ldv-regression/volatile_alias_true-termination.c_true-unreach-call_1.i                                                                                                                                           true                          3.95        1.40        None
ldv-regression/test02_false-unreach-call_true-termination.c                                                                                                                                                      false(unreach-call)           4.10        1.44        None
ldv-regression/test06_false-unreach-call_true-termination.c                                                                                                                                                      false(unreach-call)           4.38        1.61        None
ldv-regression/test08_false-unreach-call_true-termination.c                                                                                                                                                      false(unreach-call)           4.71        1.63        None
ldv-regression/test12_false-unreach-call_true-termination.c                                                                                                                                                      false(unreach-call)           4.06        1.46        None
ldv-regression/test21_false-unreach-call_true-termination.c                                                                                                                                                      false(unreach-call)           4.70        1.54        None
ldv-regression/test22_false-unreach-call.c                                                                                                                                                                       false(unreach-call)           5.14        1.65        None
ldv-regression/test23_false-unreach-call.c                                                                                                                                                                       false(unreach-call)           9.75        2.90        None
ldv-regression/test24_false-unreach-call.c                                                                                                                                                                       false(unreach-call)          31.21       11.83        None
ldv-regression/test25_false-unreach-call_true-termination.c                                                                                                                                                      false(unreach-call)          19.05        5.82        None
ldv-regression/test26_false-unreach-call_true-termination.c                                                                                                                                                      false(unreach-call)           4.35        1.46        None
ldv-regression/test27_false-unreach-call_true-termination.c                                                                                                                                                      false(unreach-call)          25.48       11.73        None
ldv-regression/test28_false-unreach-call_true-termination.c                                                                                                                                                      false(unreach-call)           4.58        1.55        None
ldv-regression/test29_false-unreach-call_true-termination.c                                                                                                                                                      false(unreach-call)           4.52        1.58        None
ldv-regression/test30_false-unreach-call_true-termination.c                                                                                                                                                      false(unreach-call)           4.48        1.52        None
ldv-regression/test01_true-unreach-call_true-termination.c                                                                                                                                                       true                          3.80        1.36        None
ldv-regression/test03_true-unreach-call_true-termination.c                                                                                                                                                       true                          4.06        1.41        None
ldv-regression/test04_true-unreach-call_true-termination.c                                                                                                                                                       true                          3.86        1.37        None
ldv-regression/test05_true-unreach-call_true-termination.c                                                                                                                                                       true                          4.32        1.49        None
ldv-regression/test07_true-unreach-call_true-termination.c                                                                                                                                                       true                          4.24        1.44        None
ldv-regression/test09_true-unreach-call_true-termination.c                                                                                                                                                       true                          4.35        1.53        None
ldv-regression/test10_true-unreach-call_true-termination.c                                                                                                                                                       true                          4.24        1.44        None
ldv-regression/test11_true-unreach-call_true-termination.c                                                                                                                                                       true                          4.41        1.52        None
ldv-regression/test13_true-unreach-call_true-termination.c                                                                                                                                                       true                          4.29        1.52        None
ldv-regression/test14_true-unreach-call_true-termination.c                                                                                                                                                       true                          4.37        1.54        None
ldv-regression/test15_true-unreach-call_true-termination.c                                                                                                                                                       true                          4.13        1.41        None
ldv-regression/test16_true-unreach-call_true-termination.c                                                                                                                                                       true                          4.32        1.53        None
ldv-regression/test17_true-unreach-call_true-termination.c                                                                                                                                                       true                          3.86        1.35        None
